adv_id	lat	lng	nombre_pieces	surface_habitable	loyer_mois
103379235	47.38982	8.74964	6.0	160	2950.00
103259647	47.386067	8.758129	3.5	93	1700.00
103375993	47.38504	8.755137	4.5	72	1655.00
103375994	47.38504	8.755137	4.5	72	1655.00
103372012	47.3877268	8.7521963	5.5	214	2750.00
103284195	47.384287	8.759582	3.5	84	1740.00
103334445	47.3885864	8.7533302	7.0	180	3200.00
103367513	47.385204	8.760341	4.5	NULL	1857.00
103379993	47.3626199	8.7834848	1.0	NULL	1250.00
103374389	47.36253	8.78565	5.5	140	2600.00
103374458	47.3720286	8.7820008	2.5	65	1549.00
103388709	47.3657928	8.777514	4.0	75	1080.00
103361429	47.366775	8.778108	3.0	65	1550.00
103371448	47.379781	8.78756	1.5	25	700.00
103362222	47.3662248	8.7952274	3.0	67	1530.00
103334468	47.3598	8.793846	5.5	126	2425.00
103372446	47.359851	8.794202	4.5	95	1860.00
103377322	47.37356	8.78106	3.0	64	1545.00
103388026	47.3608813	8.7937013	3.5	83	1855.00
103378179	47.367761	8.779219	4.5	NULL	1960.00
103233526	47.366302	8.779674	6.5	157	3075.00
103383895	47.36912	8.78473	3.5	NULL	1592.00
103423674	47.3658617	8.7793297	3.0	70	1350.00
103263500	47.3656678	8.7882488	4.5	96	1910.00
103126837	47.364508	8.795098	4.0	78	1685.00
103280032	47.3710294	8.7851536	4.5	88	1858.00
103381043	47.366558	8.78182	3.5	76	1390.00
103324197	47.3670603	8.779916	4.0	75	1665.00
103324198	47.3672338	8.7796952	3.0	65	1582.00
103366197	47.3297	8.86699	3.0	170	1800.00
103354071	47.3861	8.71661	4.5	NULL	2292.00
103313022	47.3822561	8.7190406	3.5	115	2200.00
103378256	47.386473	8.71884	3.5	NULL	1790.00
103373174	47.3332257	8.7723299	3.0	70	907.00
103384683	47.3509692	8.7227793	5.0	NULL	2250.00
103335267	47.3495734	8.7017135	4.5	136	4100.00
103377402	47.3446278	8.7340086	2.5	50	1440.00
103385566	47.34068	8.72857	2.0	53	1290.00
103371986	47.350898	8.7047893	5.5	115	2520.00
103383656	47.344707	8.729954	2.5	55	1350.00
103379974	47.3561709	8.7144589	4.5	135	2850.00
103380956	47.33986	8.72968	4.5	100	2105.00
103378696	47.348188	8.724539	3.0	60	1580.00
103383671	47.34124	8.73226	3.5	94	2315.00
103388758	47.3541716	8.7114062	2.0	50	995.00
103389905	47.3431813	8.7071206	4.0	85	1750.00
103385707	47.36202	8.71186	3.5	94	1690.00
103339974	47.3428536	8.7389946	6.5	185	3560.00
103381989	47.3496532	8.7197827	4.5	135	2350.00
103337643	47.34627	8.71676	4.5	95	2190.00
103364836	47.351614	8.720319	3.5	82	1920.00
103314224	47.341214	8.724768	2.0	53	1340.00
103369510	47.344239	8.701555	3.5	105	2320.00
103371232	47.344239	8.701555	5.5	129	2490.00
103382367	47.344191	8.730464	2.5	59	1660.00
103315059	47.345994	8.726379	4.5	101	1880.00
103375088	47.344268	8.730016	3.5	72	1970.00
103369673	47.346308	8.714832	3.5	74	1690.00
103382473	47.350065	8.71659	4.5	127	2625.00
103352105	47.350065	8.71659	3.5	91	2720.00
103252741	47.3434601	8.7346552	3.5	78	1790.00
103411335	47.3574683	8.7088741	3.0	81	3800.00
103361295	47.350509	8.704965	4.5	NULL	2240.00
103355020	47.3505558	8.7007176	4.5	127	2700.00
103375945	47.3574683	8.7088741	4.0	89	3800.00
103379629	47.3574683	8.7088741	3.0	81	3800.00
103262836	47.347073	8.722844	4.5	114	2720.00
103389667	47.358297	8.71411	3.5	73	1590.00
103355909	47.349882	8.718124	3.5	100	2300.00
103266739	47.358785	8.713939	3.5	81	1830.00
103376047	47.355387	8.708922	3.0	62	1590.00
103379306	47.3420406	8.7224187	3.5	70	1635.00
103385139	47.344628	8.734009	2.5	58	1410.00
103384174	47.347738	8.719623	4.5	154	2690.00
103264247	47.3546104	8.7091399	3.0	70	1595.00
103375950	47.342017	8.724181	4.0	77	1620.00
103366793	47.3547113	8.708957	4.0	85	1705.00
103337330	47.348289	8.708897	2.5	51	1490.00
103383296	47.346784	8.71164	2.5	92	2650.00
103357578	47.347681	8.726406	5.5	120	2700.00
103389704	47.361772	8.714699	3.5	65	1670.00
103374805	47.350303	8.709805	3.0	NULL	1500.00
103382158	47.3436562	8.7170711	3.5	65	1542.00
103289151	47.3551516	8.7308887	3.5	77	1900.00
103382153	47.3547145	8.7305605	4.5	88	2020.00
103389036	47.3516833	8.7289251	3.0	74	1540.00
103362152	47.3403721	8.7292602	4.0	NULL	1493.00
103366065	47.351132	8.701499	5.5	NULL	3179.00
103362151	47.3406767	8.7285661	4.0	NULL	1508.00
103381075	47.344636	8.7065332	2.0	50	1395.00
103371992	47.3582985	8.712405	3.0	65	1678.00
103364380	47.350308	8.708561	3.0	73	1548.00
103379832	47.350308	8.708561	3.0	NULL	1598.00
103381368	47.351954	8.713856	4.0	NULL	2659.00
103361958	47.34894	8.721875	2.5	52	1975.00
103358050	47.352281	8.702559	3.5	73	1675.00
103371701	47.3524979	8.7032654	3.5	73	1663.00
103372088	47.320166	8.758137	5.5	NULL	2625.00
103373409	47.322275	8.756294	4.5	113	2430.00
103334167	47.318931	8.756141	4.5	149	2628.00
103207069	47.318931	8.756141	3.5	75	1943.00
103377496	47.319923	8.756878	NULL	18	450.00
103381069	47.321162	8.759831	3.0	75	1750.00
103429570	47.3330107	8.7125288	4.5	125	2295.00
103362150	47.3327315	8.712078	4.5	100	2135.00
103386675	47.3098894	8.7225049	5.0	202	2400.00
103384155	47.314652	8.718122	4.5	100	1794.00
103339085	47.315257	8.718989	4.5	100	1825.00
103384162	47.315323	8.71911	3.0	71	1608.00
103379249	47.316456	8.7908	NULL	94	1715.00
103379237	47.316456	8.7908	3.5	101	1785.00
103387545	47.32628	8.798015	3.5	90	1845.00
103389673	47.32628	8.798015	3.5	90	1923.00
103343205	47.3202227	8.7935416	4.5	NULL	1850.00
103374378	47.327885	8.791408	3.5	87	1471.00
103342180	47.32753	8.77253	5.5	155	3390.00
103382130	47.32892	8.79179	4.5	124	2330.00
103374436	47.312056	8.796469	4.5	NULL	1850.00
103378727	47.3218609	8.7980415	4.5	99	1986.00
103266338	47.33219	8.78777	2.5	60	1600.00
103359820	47.3123531	8.7941618	4.0	NULL	1645.00
103378771	47.3174078	8.7904011	4.5	112	2390.00
103352806	47.31182	8.79275	4.5	125	2700.00
103389068	47.3249241	8.7945871	4.5	132	2290.00
103374956	47.320071	8.792678	2.5	NULL	1440.00
103384128	47.32216	8.7997	4.5	NULL	1874.00
103368083	47.3180998	8.7950619	3.5	110	2430.00
103387129	47.320432	8.799421	4.5	92	1760.00
103355169	47.320542	8.799304	4.5	92	1760.00
103412035	47.323648	8.787583	4.5	105	2110.00
103397164	47.324215	8.787557	3.5	85	1760.00
103207188	47.32965	8.78288	4.0	70	1650.00
103298792	47.322365	8.795686	4.0	75	1610.00
103242164	47.323394	8.787761	4.5	105	2290.00
103347483	47.3277967	8.7920404	3.5	92	1830.00
103356893	47.3273552	8.7928628	3.5	92	1830.00
103368027	47.319485	8.791704	4.5	128	2375.00
103344819	47.3299765	8.7833365	4.5	111	1845.00
103364750	47.3275291	8.7725314	5.5	155	3390.00
103380242	47.3232522	8.7937112	6.5	NULL	3500.00
103234931	47.329739	8.7874984	4.5	98	1975.00
103250926	47.3300815	8.7874409	4.5	98	2025.00
103231905	47.331437	8.787687	4.5	100	2200.00
103381810	47.323882	8.79853	4.5	118	1990.00
103361652	47.324533	8.798485	2.5	76	1700.00
103344188	47.326432	8.797192	5.5	134	2714.00
103385683	47.311258	8.795483	3.5	117	1750.00
103283246	47.330728	8.783128	3.5	85	1790.00
103359579	47.317223	8.793948	3.5	70	1620.00
103385490	47.3275283	8.7857622	4.5	110	1885.00
103385489	47.3275283	8.7857622	4.5	110	1895.00
103359004	47.321572	8.785903	5.5	126	2685.00
103382347	47.307709	8.7555301	5.5	104	1845.00
103383706	47.30591	8.75416	2.5	70	1290.00
103384621	47.3052414	8.7612751	5.5	118	2300.00
103361406	47.30523	8.753341	4.5	92	1890.00
103385988	47.3055304	8.7533074	4.5	91	1517.00
103385981	47.3055304	8.7533074	4.5	91	1499.00
103387235	47.305318	8.752958	2.5	60	1460.00
103387236	47.305318	8.752958	2.0	42	1140.00
103384769	47.33408	8.79892	4.5	NULL	1870.00
103407897	47.39452	8.7763549	1.0	28	751.00
103360152	47.362238	8.747401	4.5	95	1950.00
103384773	47.39386	8.77642	1.5	40	890.00
103382672	47.39315	8.77775	4.0	100	2250.00
103381985	47.393428	8.776659	2.5	80	1720.00
103362424	47.3954874	8.777492	4.5	78	1970.00
103307407	47.309035	8.780984	4.5	97	1815.00
103355640	47.3078791	8.7798038	3.5	67	1635.00
103356557	47.3108394	8.7820606	4.0	85	1620.00
103346446	47.3093226	8.7809908	4.5	120	1860.00
103361214	47.4292539	8.7064654	3.0	70	1241.00
103321379	47.435475	8.716823	3.5	NULL	1950.00
103367416	47.4072499	8.7279656	4.0	100	1990.00
103385571	47.40423	8.71872	5.5	NULL	1650.00
103372481	47.409878	8.725419	3.5	105	1701.00
103387696	47.409878	8.725419	4.5	120	1943.00
103384113	47.409313	8.726193	4.5	120	1995.00
103307116	47.320071	8.792678	2.0	63	1700.00
103233891	47.40856	8.72371	3.5	107	2440.00
103233886	47.40856	8.72371	3.5	87	2190.00
103233893	47.40856	8.72371	2.5	75	1870.00
103233894	47.40856	8.72371	4.5	124	2650.00
103233888	47.40856	8.72371	3.5	89	2190.00
103233890	47.40856	8.72371	2.5	70	1770.00
103233887	47.40856	8.72371	3.5	77	2040.00
103233889	47.40856	8.72371	2.5	76	1870.00
103233892	47.40856	8.72371	2.5	78	2190.00
103245736	47.443133	8.729498	4.5	117	2270.00
103244189	47.4429548	8.7293609	4.5	132	2400.00
103291698	47.4087723	8.7618299	3.5	78	1750.00
103328180	47.4993286	8.7268537	2.5	70	1570.00
103379685	47.48548	8.70115	2.5	61	1440.00
103382660	47.488047	8.70832	2.5	60	1586.00
103388751	47.4908585	8.7078298	3.0	NULL	1161.00
103345759	47.49454	8.71458	4.5	144	3200.00
103386857	47.493794	8.713918	5.5	134	3120.00
103374476	47.4939192	8.7125215	4.5	105	2130.00
103385441	47.47467	8.701805	3.0	73	1232.00
103381970	47.49518	8.70338	4.5	123	2435.00
103385982	47.4911216	8.7026868	2.0	45	1288.00
103389158	47.490752	8.710136	3.0	60	1650.00
103387318	47.4941896	8.702627	2.5	NULL	1250.00
103385570	47.4607383	8.7776484	3.5	102	1815.00
103388924	47.432111	8.763128	4.5	NULL	2350.00
103375737	47.432265	8.763887	1.0	23	850.00
103345674	47.4340275	8.7639049	4.5	90	1820.00
103362237	47.4265928	8.7697775	3.5	118	1785.00
103371988	47.426454	8.768581	4.0	81	1460.00
103377742	47.447704	8.792318	4.5	NULL	1680.00
103377743	47.4477786	8.7921081	3.5	NULL	1520.00
103361199	47.447786	8.79189	3.5	98	1795.00
103288255	47.46799	8.75785	2.5	NULL	1380.00
103384833	47.4676288	8.758575	3.0	70	1580.00
103381824	47.488252	8.752025	3.5	NULL	1599.00
103386051	47.49912	8.7270079	2.0	59	1463.00
103343217	47.48987	8.74739	3.0	NULL	1665.00
103353787	47.49092	8.72114	5.0	119	2790.00
103353788	47.49092	8.72114	4.0	78	2240.00
103390254	47.488742	8.750047	3.0	60	1465.00
103390910	47.498424	8.726959	1.5	NULL	1050.00
103389909	47.498854	8.72654	2.0	NULL	1540.00
103378840	47.49783	8.70958	5.0	122	3460.00
103408958	47.4933	8.7321	3.5	83	1924.00
103388811	47.4983949	8.7323394	2.5	74	1780.00
103389082	47.497576	8.741956	3.0	NULL	1720.00
103362069	47.49238	8.7432	5.5	130	2750.00
103383828	47.4904093	8.7497428	1.0	NULL	763.00
103298605	47.4940428	8.7111044	4.0	97	2195.00
103386889	47.4915692	8.7521603	5.0	95	1475.00
103387125	47.489072	8.749484	4.0	68	1389.00
103388037	47.497704	8.720085	1.0	90	1734.00
103387242	47.492524	8.7544268	4.5	80	1423.00
103386311	47.4998778	8.7195134	4.5	NULL	1870.00
103381354	47.4974125	8.7445267	3.0	NULL	1320.00
103381353	47.4974125	8.7445267	2.0	NULL	1120.00
103381356	47.497712	8.7450915	3.0	NULL	1260.00
103383184	47.4980311	8.7447144	4.0	133	1910.00
103377159	47.499822	8.7269718	5.0	167	3251.00
103371334	47.49049	8.746586	4.5	109	2300.00
103373826	47.49049	8.746586	4.5	109	2475.00
103385991	47.497633	8.744134	2.0	46	896.00
103387798	47.497633	8.744134	3.0	66	1182.00
103383631	47.4953831	8.7297842	4.0	NULL	1550.00
103358055	47.490979	8.752663	4.0	79	1990.00
103366850	47.499804	8.741453	4.0	100	2500.00
103389096	47.497585	8.714507	2.0	48	1290.00
103389224	47.492843	8.75058	1.0	25	774.00
103377190	47.4923044	8.7515812	3.0	64	1436.00
103347697	47.4923044	8.7515812	4.0	NULL	1720.00
103378865	47.498234	8.7434	1.0	25	899.00
103323845	47.49885	8.71691	5.5	135	3400.00
103363621	47.4969576	8.7385958	5.5	125	3009.00
103370516	47.4976044	8.7386647	4.5	116	2697.00
103385559	47.4786	8.76683	4.5	105	1714.00
103370872	47.4847458	8.7628731	3.5	68	1485.00
103370129	47.4847458	8.7628731	3.5	68	1485.00
103383870	47.491585	8.764225	2.5	80	1607.00
103377394	47.48216	8.7631	3.0	60	1543.00
103377395	47.48216	8.7631	3.5	66	1681.00
103374774	47.4818496	8.7644198	4.5	90	1877.00
103384140	47.48568	8.76693	2.5	62	1397.00
103384605	47.48058	8.76886	3.0	58	1000.00
103370148	47.4828266	8.7694202	4.5	84	1876.00
103388826	47.484293	8.760009	1.5	70	1600.00
103384204	47.490242	8.761311	4.5	95	1685.00
103381357	47.4887244	8.7618441	4.5	NULL	1690.00
103386546	47.4841614	8.7541668	3.5	93	1560.00
103367277	47.484623	8.77119	5.5	170	2300.00
103367755	47.4854784	8.7562165	3.5	95	1864.00
103373211	47.4803893	8.7599649	5.5	120	3200.00
103359548	47.47847	8.767185	5.5	116	2330.00
103386358	47.481533	8.765364	4.5	126	2215.00
103370043	47.4859274	8.766512	3.5	72	1824.00
103373811	47.4886681	8.7604758	3.5	90	1663.00
103373428	47.4844202	8.7693008	4.5	85	1790.00
103389953	47.507083	8.703172	3.0	65	800.00
103403062	47.510106	8.703855	3.5	80	2155.00
103386089	47.510106	8.703855	3.5	80	2155.00
103386387	47.50588	8.76994	4.5	105	2600.00
103357466	47.502939	8.778074	2.5	88	1695.00
103386444	47.5030158	8.7753283	3.5	90	1995.00
103375788	47.503466	8.774477	5.5	151	2600.00
103333777	47.547114	8.704444	3.5	83	1864.00
103378803	47.54714	8.70979	4.5	115	2455.00
103390013	47.5244274	8.7150418	4.0	60	1420.00
103383874	47.56602	8.75332	2.5	90	1600.00
103388830	47.5549791	8.7684112	2.5	NULL	1200.00
103383738	47.55645	8.76668	4.5	110	2250.00
103373269	47.5360847	8.7982762	4.5	134	2150.00
103380704	47.5000228	8.7921506	4.5	102	1950.00
103355447	47.5022182	8.7905604	4.5	NULL	1610.00
103385561	47.5064602	8.7123574	3.5	102	2300.00
103371257	47.50474	8.71745	3.0	82	1670.00
103376838	47.5071674	8.7256763	4.5	80	1990.00
103382668	47.50367	8.71479	3.5	75	1740.00
103356348	47.5055393	8.7313318	5.5	137	2450.00
103318061	47.5071975	8.7237786	5.0	96	1980.00
103383764	47.508381	8.722493	1.5	NULL	1050.00
103380748	47.501637	8.735976	5.0	110	2600.00
103378676	47.5093302	8.7212679	4.0	76	1970.00
103389931	47.508398	8.721803	2.0	46	780.00
103376568	47.512434	8.722046	3.0	65	1600.00
103370775	47.500645	8.743398	2.5	57	1320.00
103371219	47.5097255	8.7261763	3.5	NULL	1780.00
103379458	47.5086633	8.7221944	3.0	67	1480.00
103387031	47.5086633	8.7221944	3.5	83	2400.00
103387243	47.509097	8.726878	1.0	29	781.00
103377086	47.50849	8.72934	5.5	126	2750.00
103377087	47.50849	8.72934	4.5	159	2815.00
103383073	47.5180505	8.7160078	5.5	NULL	2447.00
103383074	47.5181638	8.7163425	5.5	NULL	2447.00
103179338	47.5003218	8.7361826	4.5	152	3670.00
103364501	47.5003218	8.7361826	4.5	135	3490.00
103336860	47.5076673	8.7260203	4.5	NULL	2260.00
103342649	47.500148	8.726754	3.5	108	2655.00
103385089	47.5086547	8.7189018	2.5	NULL	1290.00
103386296	47.514296	8.718785	4.0	79	1450.00
103400719	47.50963	8.723452	2.5	51	1275.00
103386525	47.5156828	8.721076	4.0	90	1604.00
103389257	47.5063042	8.7109996	2.0	47	1248.00
103379542	47.5071002	8.7105939	4.5	110	2090.00
103373315	47.50178	8.74719	3.5	87	1645.00
103362370	47.5144612	8.7545981	4.0	76	1623.00
103385560	47.5043373	8.7628699	3.5	98	1855.00
103353494	47.5043373	8.7628699	4.5	106	2105.00
103387290	47.50057	8.74707	3.0	73	1450.00
103389240	47.5094	8.765758	3.5	85	1780.00
103355514	47.50839	8.75504	3.5	135	2720.00
103355515	47.50817	8.75522	3.5	132	2720.00
103355516	47.50817	8.75522	3.5	147	2840.00
103388587	47.5158655	8.7639671	3.0	NULL	973.00
103387568	47.519031	8.76637	3.0	NULL	1202.00
103356477	47.521391	8.754252	5.5	127	2776.00
103385440	47.521205	8.754805	6.5	137	2448.00
103389181	47.51779	8.759328	4.5	98	1939.00
103337991	47.508436	8.761552	4.5	127	2327.00
103359215	47.508506	8.762562	5.5	154	2912.00
103312189	47.506111	8.751999	1.0	30	756.00
103258381	47.506111	8.751999	2.0	55	1240.00
103258393	47.506111	8.751999	2.0	55	1240.00
103386843	47.5060421	8.7506063	1.0	40	808.00
103389992	47.503825	8.7570307	5.5	119	2577.00
103379013	47.508039	8.756189	6.5	NULL	2676.00
103382164	47.505634	8.751834	4.5	104	2015.00
103381361	47.505634	8.751834	2.5	79	1552.00
103383180	47.5046114	8.7522303	4.5	100	1835.00
103382173	47.519686	8.762134	4.0	73	1552.00
103357860	47.506239	8.764152	4.5	148	2635.00
103357871	47.507923	8.767885	3.5	115	2030.00
103374225	47.506267	8.752289	3.5	92	1757.00
103383179	47.506708	8.764031	4.5	132	2485.00
103336206	47.506708	8.764031	5.5	143	2870.00
103383191	47.5056005	8.7546443	4.5	105	2100.00
103377965	47.519313	8.754254	5.5	131	2325.00
103375029	47.5084079	8.7679498	4.0	101	2005.00
103374226	47.5027866	8.7552915	3.5	93	2044.00
103389167	47.5149346	8.7556853	3.0	61	1400.00
103376805	47.50438	8.76307	4.5	106	2055.00
103386718	47.5026335	8.7481726	2.0	50	1380.00
103389935	47.5072975	8.7682937	3.0	61	1185.00
103389936	47.5075382	8.7677023	2.0	48	1032.00
103387863	47.515248	8.755839	1.0	35	971.00
103389889	47.53742	8.72786	4.5	100	2100.00
103389908	47.53807	8.72814	3.5	NULL	1667.00
103378856	47.526464	8.714112	4.5	80	1646.00
103189485	47.5351529	8.7108404	4.5	160	2450.00
103335944	47.534683	8.709947	4.5	105	2400.00
103354107	47.5342776	8.7402394	4.5	100	2225.00
103389703	47.5376998	8.7261901	4.5	109	2110.00
103386507	47.5733689	8.7820975	5.0	NULL	2150.00
103333905	47.5230417	8.7959771	3.5	81	2060.00
103366663	47.5254566	8.7793987	4.5	118	2525.00
103366664	47.5254566	8.7793987	4.5	118	2435.00
103199546	47.52676	8.77735	4.5	103	2290.00
103343062	47.5263205	8.7778136	4.5	113	2400.00
103387033	47.520951	8.791733	3.5	87	1950.00
103371840	47.52143	8.792671	1.0	23	465.00
103378816	47.5434469	8.7863623	2.0	NULL	1400.00
103350383	47.5432136	8.785546	5.5	156	2483.00
103366089	47.5440942	8.7851575	5.5	128	2265.00
103388691	47.5433872	8.7853113	4.5	111	1976.00
103312848	47.5735877	8.7174238	NULL	90	1800.00
103372472	47.68938	8.75247	1.5	NULL	730.00
103372102	47.6842893	8.7517039	3.5	80	1200.00
103398920	47.6108241	8.7281643	3.0	NULL	1460.00
103369169	47.688261	8.748032	3.5	70	1050.00
103382265	47.688981	8.753579	4.5	130	1790.00
103369170	47.6881472	8.7469907	2.5	50	825.00
103384511	47.6846	8.75924	3.5	NULL	860.00
103362097	47.6879806	8.7473995	1.0	25	520.00
103387733	47.6855652	8.7597543	5.5	119	1640.00
103381700	47.668789	8.747964	4.0	86	1285.00
103373275	47.61086	8.72642	4.5	95	1600.00
103320557	47.612199	8.724207	2.5	64	1265.00
103282848	47.6344227	8.7998122	4.5	160	1950.00
103363872	47.6344852	8.7986434	7.5	230	2850.00
103347128	47.6333144	8.7677142	5.0	150	2200.00
103379693	47.66505	8.77071	4.5	92	1631.00
103370162	47.7480304	8.7114511	3.5	72	1400.00
103296764	47.751864	8.70054	NULL	72	963.00
103358433	47.751864	8.70054	3.0	72	986.00
103358434	47.751205	8.701565	3.0	60	946.00
103358435	47.751205	8.701565	3.0	60	946.00
103309416	47.750789	8.703449	4.0	80	1190.00
103386369	47.7509702	8.7000124	3.0	73	1130.00
103360524	47.745841	8.702565	4.5	NULL	1713.00
103386777	47.7050605	8.7232769	3.0	NULL	1230.00
103349518	45.9774	8.86767	4.5	200	4800.00
103323453	45.95932	8.87799	2.5	90	2500.00
103344402	45.99168	8.8874	3.5	95	2150.00
103261405	45.99699	8.89769	3.5	NULL	1400.00
103360912	45.9723203	8.8558943	4.5	123	2220.00
103329155	46.1864403	8.8493786	5.0	130	2600.00
103361340	46.18492	8.85857	4.5	98	2050.00
103373237	46.178376	8.8517731	4.5	99	1527.00
103362364	46.17498	8.80336	2.0	30	1100.00
103373633	46.1760089	8.8065507	2.0	56	1005.00
103286274	46.1765163	8.8173519	2.5	53	1100.00
103386580	46.1774	8.82483	1.0	NULL	810.00
103337791	46.1743417	8.8178667	4.5	110	1950.00
103267335	46.1780781	8.810268	3.5	66	1450.00
103376484	47.062797	8.8044927	2.5	65	1200.00
103355365	47.1865461	8.8277843	4.5	NULL	3700.00
103388837	47.1916811	8.8289265	4.5	NULL	1698.00
103346379	47.1927994	8.8084333	4.5	170	4950.00
103384422	47.194499	8.832497	8.5	218	8900.00
103339890	47.190652	8.857341	3.5	120	3000.00
103374597	47.1893082	8.8560369	3.5	116	2350.00
103288903	47.19118	8.85111	3.5	110	3290.00
103337118	47.194085	8.854505	4.5	90	1970.00
103385395	47.193957	8.856926	2.5	65	1260.00
103383221	47.1914249	8.8485046	5.5	152	4150.00
103383223	47.1914249	8.8485046	4.5	138	6530.00
103383220	47.1914249	8.8485046	4.5	138	6530.00
103383226	47.1914249	8.8485046	5.5	158	4660.00
103367511	47.1868708	8.8471969	4.5	116	2462.00
103361164	47.1870194	8.8475571	4.5	116	2601.00
103371937	47.19089	8.855406	4.5	163	3045.00
103371936	47.19089	8.855406	2.5	50	1480.00
103388885	47.19089	8.855406	1.0	11	660.00
103371938	47.192134	8.852997	4.5	145	2610.00
103384635	47.176776	8.8999436	5.5	180	2490.00
103346590	47.174055	8.898596	5.5	NULL	2140.00
103383792	47.1902655	8.896076	4.5	115	1980.00
103370216	47.189189	8.895836	4.5	95	1930.00
103297584	47.189189	8.895836	3.5	77	1730.00
103387107	47.189189	8.895836	5.5	158	2570.00
103388711	47.177083	8.8734059	6.5	140	2650.00
103383970	47.1798453	8.8690335	3.5	103	2200.00
103383972	47.1798453	8.8690335	3.5	85	1920.00
103383971	47.1798453	8.8690335	4.5	132	2850.00
103340563	47.1302005	8.8865446	7.5	241	3100.00
103349590	47.229095	8.825737	4.0	90	1923.00
103383654	47.23039	8.824803	3.0	60	1420.00
103387291	47.227773	8.819443	3.0	NULL	1330.00
103378750	47.227773	8.819443	4.0	80	1780.00
103387846	47.2366403	8.8194635	3.5	94	2250.00
103373899	47.2207672	8.8280325	2.5	85	3130.00
103389351	47.225928	8.832776	3.0	65	1395.00
103402267	47.2271225	8.8291882	3.5	76	1585.00
103350326	47.22625	8.81593	2.5	72	2200.00
103385419	47.224322	8.818947	3.5	83	2270.00
103351816	47.233711	8.8185517	4.5	93	1768.00
103382752	47.22964	8.82587	4.5	NULL	1923.00
103371734	47.230258	8.825017	2.0	35	1250.00
103356435	47.2260593	8.8166018	4.0	NULL	2160.00
103357291	47.228162	8.818728	3.5	NULL	2750.00
103356080	47.228802	8.831186	2.5	57	1280.00
103373525	47.214	8.80417	2.5	75	3100.00
103400645	47.230074	8.840492	3.5	80	1610.00
103379259	47.2404272	8.8224939	4.5	105	2000.00
103385434	47.231462	8.856204	3.5	75	1480.00
103381738	47.2439664	8.8169316	5.5	240	4500.00
103384429	47.223877	8.8334747	3.0	70	1470.00
103352103	47.231315	8.852594	3.5	84	1750.00
103379455	47.231361	8.853228	4.5	NULL	1910.00
103363645	47.232274	8.857355	3.5	NULL	2300.00
103386638	47.22333	8.84256	4.5	123	2065.00
103389994	47.223355	8.841185	4.5	127	2470.00
103384145	47.2292981	8.8411704	1.5	43	997.00
103371463	47.231785	8.838492	4.0	94	1897.00
103385654	47.231139	8.845841	4.5	109	2080.00
103378889	47.231139	8.845841	2.5	62	1560.00
103385486	47.232234	8.8490134	2.5	72	2100.00
103389846	47.229001	8.850808	2.5	56	1345.00
103389563	47.219522	8.830535	1.0	34	800.00
103340358	47.2014304	8.8881964	5.5	211	4900.00
103378723	47.2986565	8.8404806	5.5	140	1860.00
103383735	47.2865318	8.8557892	NULL	NULL	1924.00
103369751	47.288659	8.855449	4.5	96	2070.00
103369730	47.288659	8.855449	3.5	77	1820.00
103308460	47.298177	8.839291	3.0	NULL	1400.00
103370103	47.297647	8.836897	4.0	101	1630.00
103375670	47.299181	8.836567	1.0	35	850.00
103306464	47.2947946	8.8406965	3.5	78	1500.00
103411494	47.26282	8.83506	4.5	NULL	1800.00
103373195	47.2880322	8.8566752	2.0	50	1052.00
103366363	47.2879884	8.8565815	3.5	55	1433.00
103358646	47.26605	8.81509	3.0	68	1680.00
103379228	47.2656158	8.8157459	4.5	88	1625.00
103220867	47.2695187	8.8196132	3.5	102	2250.00
103383642	47.284278	8.801685	1.0	16	550.00
103385437	47.292854	8.803355	5.5	NULL	2137.00
103309692	47.26625	8.85299	5.5	NULL	1643.00
103373277	47.2610155	8.8509628	4.5	92	1800.00
103360154	47.267861	8.851712	2.0	62	1435.00
103389077	47.2672075	8.8448489	1.0	33	820.00
103381232	47.266004	8.847374	4.0	66	1069.00
103421270	47.2689859	8.8538962	5.5	125	1670.00
103378164	47.262275	8.851435	3.0	53	1280.00
103346537	47.267226	8.849237	3.0	NULL	1275.00
103366394	47.2694634	8.8538427	4.0	70	1350.00
103380110	47.2611	8.850094	4.5	90	1790.00
103363543	47.2571056	8.8006085	4.5	103	2280.00
103383780	47.25493	8.80211	3.5	80	1850.00
103378117	47.276719	8.839085	4.5	NULL	2130.00
103300423	47.276111	8.845044	3.5	100	1900.00
103378722	47.27976	8.84353	2.0	NULL	1220.00
103260686	47.2759261	8.872276	4.5	125	2540.00
103385496	47.278304	8.85992	6.5	152	2656.00
103248222	47.2767053	8.8413186	4.5	140	2050.00
103387019	47.2648906	8.8518714	6.0	114	1870.00
103347009	47.2325156	8.8893566	3.5	79	1490.00
103303241	47.26684	8.87231	8.5	272	3750.00
103258963	47.260457	8.856583	3.5	75	1400.00
103389890	47.25706	8.85638	3.5	69	1535.00
103333878	47.256306	8.855767	4.0	70	1640.00
103380592	47.249985	8.842689	3.5	92	1719.00
103345466	47.2566155	8.8417653	4.5	95	1810.00
103368226	47.266444	8.8681548	4.5	105	1655.00
103386007	47.2537965	8.8586202	3.5	84	1635.00
103381611	47.259932	8.853811	3.5	87	1600.00
103387631	47.2596969	8.8491836	NULL	109	1790.00
103378165	47.25061	8.858512	3.5	70	1470.00
103363579	47.257737	8.854768	2.5	53	1250.00
